"listeners_cum","artist_count","released_weekday","years_since_release","released_month","in_spotify_playlists_log","in_spotify_charts","in_apple_playlists","in_apple_charts","in_deezer_playlists","in_deezer_charts","in_shazam_charts","bpm_log","key","mode","danceability_.","valence_.","energy_._boxcox","acousticness_.","liveness_.","speechiness_.","streams"
8380615,1,"Freitag",2,"August",8.88391747120797,1e-04,170,12,575,18,2,4.80402104473326,"E","Major",70,42,263.878225553917,30,37,5,20.7308494376187
104681090,1,"Freitag",1,"January",8.39840965542627,1e-04,81,77,133,1e-04,2,4.80402104473326,"G","Major",70,91,467.444905978621,3,7,10,19.6048369898651
104681090,1,"Freitag",1,"January",7.96589273508453,6,13,89,34,1e-04,3,4.90527477843843,"A","Minor",70,60,293.809893426738,4,16,3,19.7848607962981
8653469,3,"Mittwoch",1,"January",7.71199650704767,1e-04,65,7,70,16,6,4.69134788222914,"F","Major",60,45,214.143844145899,62,31,5,19.6722589823607
104681090,1,"Freitag",1,"January",8.2190566610606,1e-04,49,88,62,1e-04,2,4.53259949315326,"Keine Angabe","Minor",65,82,423.714713174103,27,32,5,19.6434550923049
4561395,2,"Freitag",2,"August",9.42569365781533,1e-04,183,63,465,1e-04,11,4.8283137373023,"B","Minor",85,64,485.333333333333,2,7,9,20.3298868011335
3574177.42857143,7,"Freitag",2,"November",7.93200315236138,1e-04,95,89,44,1e-04,2,5.32787616878958,"Keine Angabe","Minor",58,83,200.579451308314,36,11,8,19.8856013515766
35173989,1,"Donnerstag",2,"June",9.55492249156078,17,252,109,965,20,2,4.86753445045558,"G","Major",76,44,449.781505219462,1,13,3,20.9932070521477
104681090,1,"Freitag",1,"January",7.55747290161475,1e-04,7,47,15,1e-04,1e-04,4.79579054559674,"G","Minor",80,62,242.14189990379,2,9,8,18.5966347038968
104681090,1,"Freitag",1,"January",7.7393592026891,1e-04,11,29,14,1e-04,1e-04,4.81218435537242,"F#","Minor",74,35,415.141515605453,1e-04,21,5,18.5768600418847
10704155,1,"Freitag",6,"June",8.38366179879172,1e-04,24,1e-04,396,1e-04,1e-04,4.80402104473326,"B","Minor",67,50,364.945757143636,15,30,4,20.6045352184752
104681090,1,"Freitag",1,"January",7.9373746961633,1e-04,18,77,61,1e-04,1,4.96284463025991,"Keine Angabe","Major",53,50,467.444905978621,1e-04,8,3,19.1171268321281
104681090,1,"Freitag",2,"August",7.86211221166275,1e-04,17,80,38,1e-04,1e-04,4.79579054559674,"A#","Minor",70,35,449.781505219462,1,26,4,18.6880769653242
57679764,1,"Freitag",2,"May",9.65265158120501,6,259,55,461,1,2,5.11198778835654,"F#","Minor",56,68,356.791023137316,28,11,18,21.3582750850947
34914347.3333333,3,"Freitag",1,"January",7.25841215059531,1e-04,7,18,7,1e-04,1e-04,4.90527477843843,"C#","Major",41,27,340.666666666667,36,60,3,18.2940267675916
104681090,1,"Freitag",1,"January",7.16394668434255,1e-04,3,18,14,1e-04,1e-04,4.46590811865458,"E","Minor",49,49,301.458399416165,44,35,21,18.4317688827021
68361350.5,2,"Freitag",2,"April",9.67199675973409,1e-04,382,65,497,1e-04,12,4.70953020131233,"G#","Major",77,74,356.791023137316,30,13,3,21.1778175801928
70476697,2,"Freitag",1,"January",7.07157336421153,1e-04,9,10,9,1e-04,1e-04,4.70048036579242,"D","Major",75,85,512.581811168387,10,31,19,18.3335532802249
71040155,1,"Freitag",2,"June",8.80567494403858,1e-04,125,36,150,1e-04,2,4.86753445045558,"C#","Major",66,19,316.950153486871,30,9,7,20.764953128669
26644725,1,"Freitag",3,"September",9.41970948986855,1e-04,275,19,738,1e-04,2,5.18738580584075,"G#","Minor",61,76,242.14189990379,30,38,15,21.2745278438701
10940297,1,"Freitag",4,"July",8.6427680143243,2,74,1e-04,262,14,2,4.53259949315326,"F","Minor",74,53,415.141515605453,61,13,4,20.404214007878
104681090,1,"Freitag",1,"January",6.69826805411541,1e-04,1,8,6,1e-04,1e-04,4.35670882668959,"A","Minor",27,10,228,62,49,5,17.8032628462257
2180508,1,"Freitag",2,"November",7.47079377419506,1e-04,38,48,20,1e-04,1e-04,5.19295685089021,"D","Major",65,37,293.809893426738,2,4,31,19.4055961547389
104681090,1,"Freitag",1,"January",6.92165818415113,1e-04,1,17,11,1e-04,1e-04,4.45434729625351,"A","Minor",28,13,174.352062489831,50,19,3,18.1276705824098
26644725,1,"Freitag",2,"September",8.98256109225744,1e-04,173,7,298,1e-04,4,4.47733681447821,"C#","Minor",74,55,521.774185913264,1,5,22,20.6407503625871
81557316,2,"Freitag",2,"November",8.47031120551611,1e-04,68,18,75,1e-04,1,4.57471097850338,"C#","Major",68,72,458.584898382381,4,7,5,20.1063299276265
20754947,1,"Freitag",6,"December",9.05473863988161,1e-04,183,64,964,9,75,4.89783979995091,"B","Minor",71,59,476.361168533288,13,36,5,21.0364771070756
8680370.5,2,"Montag",3,"September",8.0774471493312,2,67,13,139,1e-04,40,4.75359019110636,"D","Major",75,36,441.035092945455,12,10,10,20.1754439744483
42035611.3333333,3,"Dienstag",2,"October",8.13827263853019,26,61,65,53,6,1e-04,5.13579843705026,"E","Minor",64,14,389.774679049235,9,9,8,20.46907279056
9123034,1,"Freitag",2,"September",7.85010354517558,13,44,109,131,1e-04,2,4.9416424226093,"C#","Minor",83,40,271.260611193508,16,14,23,20.5766498601501
1553962,2,"Donnerstag",2,"November",9.12161844191538,6,240,107,268,1e-04,5,4.77068462446567,"G","Minor",75,46,441.035092945455,3,9,4,20.3016925540006
67568121,1,"Freitag",2,"July",9.04499391938819,1e-04,138,133,283,1e-04,2,4.17438726989564,"Keine Angabe","Major",31,31,77.717005102395,76,14,4,20.7784735029255
64162036,2,"Freitag",2,"October",8.9219914105367,17,114,172,284,2,2,4.78749174278205,"Keine Angabe","Minor",56,16,364.945757143636,1e-04,11,4,20.2322334237656
4,2,"Freitag",2,"May",8.56731580081945,6,85,43,134,1e-04,2,5.17048399503815,"D#","Major",29,12,125.71371155717,68,12,5,20.9309755846852
8045039,1,"Freitag",2,"September",7.49276030092238,1e-04,34,23,118,1e-04,2,5.19295685089021,"G#","Minor",59,69,316.950153486871,84,46,36,20.1836658055543
57679764,1,"Freitag",2,"January",9.44817547203338,3,185,61,485,1e-04,2,4.969813299576,"A#","Major",59,21,187.313237696657,76,10,7,21.3428440841221
2721176,3,"Dienstag",2,"November",6.47389069635227,1,14,3,81,1e-04,1e-04,4.89034912822175,"F#","Minor",82,52,316.950153486871,38,14,27,19.2989972932711
107146882,1,"Freitag",2,"November",8.44139147799996,5,50,49,30,1,2,4.53259949315326,"Keine Angabe","Major",63,21,249.318221765503,28,9,3,20.1848754502038
104681090,1,"Freitag",1,"January",7.07665381544395,1e-04,1,5,6,1e-04,1e-04,4.80402104473326,"A#","Major",77,25,324.792325459155,34,23,3,17.9713190602649
53769202,1,"Freitag",2,"November",8.39638057119949,1e-04,105,7,199,1e-04,1e-04,4.47733681447821,"C#","Major",53,55,415.141515605453,9,3,5,19.9601568778035
19611791.25,4,"Mittwoch",1,"January",6.63200177739563,3,32,1e-04,12,1e-04,1e-04,5.13579843705026,"F","Minor",70,61,193.908654367517,40,37,4,19.2833195283182
104681090,1,"Freitag",1,"January",6.59714570188665,1e-04,1e-04,2,2,1e-04,1e-04,4.54329478227,"F","Minor",46,55,235.035593728849,71,10,11,17.551380128562
1398453,1,"Donnerstag",2,"November",7.9355873855892,1e-04,45,1e-04,107,1e-04,1e-04,5.13579843705026,"A#","Major",65,46,214.143844145899,12,13,16,19.2327622704899
5401243.66666667,3,"Mittwoch",2,"October",7.93020620668468,2,54,21,57,1,1e-04,4.49980967033027,"E","Minor",79,79,389.774679049235,57,66,8,19.7899058913949
44635206,1,"Mittwoch",2,"December",7.57558465155779,1e-04,56,8,104,1e-04,10,4.35670882668959,"G","Major",40,7,103.4465196046,62,9,3,19.4756929292547
34778147,1,"Freitag",5,"March",8.28071107566285,12,33,102,93,1e-04,30,4.54329478227,"D","Major",57,36,293.809893426738,5,15,3,20.212057149821
28542140,1,"Samstag",2,"October",7.84424071814181,1e-04,52,15,35,1e-04,1,4.29045944114839,"D","Major",83,11,174.352062489831,1e-04,36,14,19.6525977253839
50366669.5,2,"Dienstag",2,"August",8.58951385299586,10,138,24,133,1e-04,1,5.17048399503815,"C#","Major",73,79,531.020793741754,42,7,18,20.3284455600544
41914709,1,"Montag",3,"November",9.39057642227912,8,188,75,268,6,16,4.85203026391962,"D#","Minor",81,57,332.697998527472,40,10,4,20.8791089098682
4519977,3,"Freitag",4,"August",7.8995244720322,1e-04,42,2,57,1e-04,2,4.78749174278205,"G#","Major",58,44,309.172001029927,44,5,6,20.108078674305
31922556.6666667,3,"Freitag",2,"November",8.50976567558744,1e-04,63,40,76,1e-04,1e-04,4.40671924726425,"D","Major",63,85,324.792325459155,6,35,4,19.7649809342384
7308727.66666667,3,"Freitag",3,"March",8.81492459972102,1e-04,47,14,90,1e-04,1,4.55387689160054,"D","Major",77,40,214.143844145899,2,9,3,20.0893516336087
104681090,1,"Freitag",1,"January",6.57228254269401,1e-04,1e-04,1,2,1e-04,1e-04,4.77068462446567,"Keine Angabe","Major",44,52,606.90920879618,11,4,29,17.4347174542997
25211113,1,"Freitag",2,"October",8.02191277898571,9,77,31,85,5,28,4.81218435537242,"B","Minor",75,93,531.020793741754,8,14,3,20.051639054528
40807873.3333333,3,"Freitag",2,"March",9.55676293945056,1e-04,231,52,612,6,2,4.49980967033027,"Keine Angabe","Major",63,49,373.161576722668,38,42,18,21.0920266147792
41669648.5,2,"Freitag",3,"October",9.32500744695431,21,189,166,525,9,25,4.70048036579242,"E","Minor",73,14,286.227041873622,40,11,5,21.2904890225445
30836303.5,2,"Mittwoch",2,"December",7.42535788702715,12,20,4,15,1,3,4.56434819146784,"C#","Minor",66,76,494.361054218179,47,10,32,19.7402782216791
10695864,1,"Sonntag",1,"January",7.6182510978767,1e-04,41,122,394,1e-04,2,4.47733681447821,"D","Minor",56,58,271.260611193508,35,23,11,18.5051054366903
32225301,3,"Mittwoch",2,"September",7.93020620668468,2,86,76,59,1e-04,16,4.58496747867057,"A","Minor",73,60,521.774185913264,17,24,5,19.8947463772267
10213128,3,"Freitag",2,"September",8.3165447179294,1e-04,105,2,73,13,1,4.70048036579242,"Keine Angabe","Minor",72,67,373.161576722668,1e-04,14,4,19.8582398644277
15977764,1,"Freitag",3,"July",7.96137020171951,1e-04,43,15,116,1e-04,2,4.38202663467388,"Keine Angabe","Major",70,57,228,19,12,8,20.0331972346976
13231099.6666667,3,"Donnerstag",2,"September",8.20056279700856,1e-04,69,3,70,1e-04,3,4.70048036579242,"C#","Minor",86,31,256.563882754578,43,11,6,19.6849917168356
30422141,1,"Freitag",2,"May",8.47198659857816,6,180,135,223,1e-04,5,4.70048036579242,"G#","Major",79,70,143.333333333333,1e-04,6,11,20.857488838979
38034604,3,"Freitag",1,"January",8.16536363247398,1e-04,54,28,43,1e-04,1e-04,4.35670882668959,"C#","Minor",77,49,180.794072888753,1,13,19,19.5565732231514
87860622.5,2,"Donnerstag",2,"June",8.53168763756669,1e-04,83,9,100,1e-04,4,4.85981240436167,"G#","Major",83,44,324.792325459155,2,8,6,20.3267449844605
57679764,1,"Donnerstag",2,"April",8.92864037120195,4,117,39,141,1e-04,46,5.19849703126583,"A","Major",44,22,309.172001029927,61,42,9,20.9518988193264
30422141,1,"Freitag",3,"August",9.05111014640562,5,239,163,583,1e-04,2,4.7361984483945,"F#","Minor",75,74,449.781505219462,1,9,10,21.2497076854765
1668971,1,"Freitag",2,"November",7.99934295271328,1e-04,44,1e-04,159,1e-04,1e-04,4.969813299576,"D","Major",74,39,348.697835759604,5,11,35,19.3171590637625
60387872.5,2,"Freitag",4,"January",8.95299349932047,2,110,145,447,1e-04,46,4.61512051684126,"D","Major",66,18,373.161576722668,9,12,4,20.3474581043766
15308179.5,2,"Donnerstag",2,"October",6.96318998587024,1e-04,17,5,21,1e-04,1e-04,4.43081679884331,"D","Major",67,78,332.697998527472,29,12,5,19.3816165810968
43476064,3,"Donnerstag",2,"July",8.09315669772264,19,101,34,70,1,2,5.03695260241363,"F#","Major",66,63,381.438031027565,21,11,7,20.2290443008597
31922556.6666667,3,"Freitag",2,"March",9.5761633448119,1e-04,237,123,569,1e-04,10,4.99721227376411,"F","Major",59,72,324.792325459155,18,9,3,20.832909931765
48053878.6666667,3,"Freitag",2,"September",8.55622157838371,1e-04,45,43,45,1e-04,3,4.98360662170834,"F","Minor",85,22,149.374809080689,13,7,30,20.2032026479495
744661.5,2,"Sonntag",2,"August",8.70383871969025,1e-04,171,51,187,1,21,4.78749174278205,"B","Minor",77,51,467.444905978621,20,26,6,20.1557900454556
52340545,2,"Donnerstag",2,"November",8.4424696452203,3,81,93,507,6,4,4.91265488573605,"Keine Angabe","Minor",77,82,108.877844834367,95,13,5,19.7416547850762
3348744,3,"Freitag",2,"November",7.0475172213573,1e-04,20,38,12,1e-04,1e-04,4.94875989037817,"C#","Major",59,56,332.697998527472,12,6,36,19.0355265847772
104681090,1,"Freitag",1,"January",6.64378973314767,1e-04,1,1,3,1e-04,1e-04,4.68213122712422,"A","Minor",46,23,221.03583670215,75,14,4,17.2799822557435
25211113,1,"Freitag",2,"November",6.82979373751242,1e-04,24,47,74,1e-04,1e-04,4.54329478227,"Keine Angabe","Major",42,47,143.333333333333,76,9,5,18.9339618585317
8604369,1,"Sonntag",8,"May",8.00836557031292,3,23,21,121,1e-04,13,5.19295685089021,"A","Major",35,41,606.90920879618,1e-04,5,5,20.5301909311825
31986536,1,"Mittwoch",2,"September",8.03851202097681,1e-04,111,5,182,1,1e-04,4.80402104473326,"A#","Major",77,51,467.444905978621,5,16,5,19.7112008330938
34778147,1,"Freitag",8,"October",9.18717409394434,4,42,70,384,1e-04,3,4.44265125649032,"A#","Major",59,33,249.318221765503,7,12,3,20.8432404675255
46061297.5,2,"Freitag",1,"January",6.69332366826995,1e-04,3,1e-04,5,1e-04,1e-04,4.99721227376411,"C#","Major",68,29,415.141515605453,1e-04,7,7,17.9211401869458
9099068,1,"Mittwoch",2,"December",6.25575004175337,1,17,89,11,1e-04,1e-04,4.78749174278205,"A","Major",83,59,415.141515605453,6,5,11,19.3278820761058
12457261.5,2,"Freitag",3,"July",9.46141032593123,1e-04,237,27,636,1e-04,2,4.51085950651685,"G","Minor",70,76,406.626839296785,22,27,4,21.2535424979728
3896275.5,2,"Freitag",2,"November",6.68710860786651,1e-04,13,27,8,1e-04,1e-04,4.78749174278205,"E","Major",72,54,398.171089263681,26,10,4,18.8576307657953
11228709,1,"Mittwoch",2,"November",6.59441345974978,1e-04,14,14,24,1e-04,4,4.66343909411207,"Keine Angabe","Major",86,86,467.444905978621,11,8,9,19.1082272901983
25392714,1,"Freitag",1,"January",6.66949808985788,1e-04,13,1e-04,32,1,1e-04,4.70048036579242,"A#","Major",63,31,137.375194938991,93,29,3,18.6390724792501
57679764,1,"Freitag",2,"May",8.02910705461974,4,25,46,105,1e-04,45,5.12989871492307,"F#","Major",39,36,200.579451308314,81,8,13,20.5614623620382
58120514,1,"Sonntag",2,"August",8.4448375292241,1e-04,24,6,105,1e-04,1e-04,4.77068462446567,"C#","Major",80,21,271.260611193508,1,26,17,19.7459850274225
71040155,1,"Freitag",2,"June",8.51699317141357,1e-04,43,19,73,12,1e-04,4.52178857704904,"G#","Minor",91,79,356.791023137316,32,9,16,20.0631367634732
32564842,1,"Freitag",4,"November",9.02725852623582,24,205,130,625,1e-04,25,4.71849887129509,"D#","Major",45,19,309.172001029927,63,9,6,21.1982851397702
34942065,1,"Freitag",3,"December",8.10076824307173,3,25,3,52,1e-04,1,4.9416424226093,"D","Major",79,56,578.056448859614,26,13,21,20.0435852494226
53769202,1,"Montag",13,"November",10.4824576880337,6,195,125,6280,2,78,4.65396035015752,"G#","Major",73,52,441.035092945455,13,5,3,21.1104311016528
43217186,1,"Donnerstag",2,"July",8.16223106548118,10,103,76,100,1,1,5.18178355029209,"F","Major",76,63,449.781505219462,14,15,22,20.0570408284901
41696132,2,"Donnerstag",2,"December",8.00603417874901,1e-04,60,17,154,1e-04,22,4.68213122712422,"G","Minor",96,71,180.794072888753,57,8,9,19.3811280758847
57679764,1,"Freitag",2,"May",8.21093973337902,1e-04,20,21,99,1e-04,7,5.15329159449778,"A","Major",40,19,103.4465196046,86,34,4,20.4795452493338
9469085,3,"Freitag",2,"May",8.48590890137647,10,54,16,259,1e-04,13,4.61512051684126,"C#","Major",67,40,568.543312163642,3,34,6,19.8621521108302
38175048,1,"Mittwoch",3,"January",9.56878375131088,1e-04,255,32,582,1e-04,14,4.78749174278205,"G#","Minor",80,24,324.792325459155,41,11,23,20.7837451832697
65440977,1,"Freitag",3,"October",9.01274272762971,1e-04,175,55,95,1e-04,2,4.969813299576,"Keine Angabe","Major",73,66,476.361168533288,44,9,12,20.9484583860302
20754947,1,"Freitag",2,"March",8.49146504284351,1e-04,65,88,434,3,13,4.89034912822175,"C#","Major",75,96,316.950153486871,1e-04,18,4,20.5620055185946
2705422.5,2,"Freitag",2,"October",6.64898455002478,1e-04,7,3,89,1e-04,1e-04,5.06259503302697,"G#","Minor",46,62,503.443991379318,53,97,28,19.391060069921
9614388,1,"Freitag",2,"October",7.0475172213573,1e-04,20,99,44,1e-04,2,4.78749174278205,"A","Major",81,92,568.543312163642,9,8,7,19.6616707219592
22718994,1,"Freitag",3,"February",8.59378379357795,4,111,127,210,1e-04,37,4.85981240436167,"Keine Angabe","Major",61,59,207.324786149175,56,13,5,20.6736948122848
49298180.5,2,"Freitag",7,"November",8.90517298518338,1e-04,92,127,1219,1e-04,62,4.62497281328427,"G","Major",74,45,559.082880502025,5,26,13,20.6791731516269
13896628,4,"Freitag",2,"August",8.8378263640077,1e-04,122,11,201,1e-04,1,4.82028156560504,"G#","Minor",79,79,512.581811168387,2,5,5,19.8734321066239
3632617,1,"Mittwoch",7,"April",7.58375630070711,1e-04,4,2,50,1e-04,1e-04,4.49980967033027,"E","Minor",73,31,200.579451308314,85,11,3,18.8695779796179
10055101,1,"Mittwoch",2,"April",7.70796153183549,1e-04,29,1e-04,44,1e-04,1e-04,5.08140436498446,"F#","Minor",78,65,249.318221765503,46,12,31,20.2524866382244
67568121,1,"Donnerstag",6,"March",8.34379173199684,1e-04,39,45,250,1e-04,1e-04,4.78749174278205,"G","Major",60,11,125.71371155717,90,8,5,20.4719354788243
67568121,1,"Mittwoch",2,"July",7.58018941794454,1e-04,19,1e-04,38,1e-04,1e-04,4.39444915467244,"Keine Angabe","Major",45,12,286.227041873622,7,23,3,19.8384620254541
7290847,1,"Dienstag",4,"January",8.88058552310249,1e-04,146,18,478,1e-04,7,5.01063529409626,"E","Minor",78,47,389.774679049235,18,15,9,20.8529547027615
16929367,2,"Donnerstag",2,"September",7.60688453121963,1e-04,101,12,38,1e-04,1e-04,4.65396035015752,"G#","Major",76,58,512.581811168387,10,13,10,19.6882455512964
11089748,1,"Dienstag",2,"August",7.09920174355309,2,30,2,5,1e-04,6,4.36944785246702,"F#","Major",63,76,364.945757143636,38,6,4,19.4861795358652
63924815,1,"Montag",13,"October",8.86911686592948,2,5,1e-04,862,1e-04,1e-04,4.98360662170834,"C#","Minor",52,7,316.950153486871,51,11,3,20.7843201339686
47944119,1,"Freitag",3,"April",8.80056599227992,1e-04,167,19,318,1e-04,1,4.82028156560504,"E","Major",64,8,149.374809080689,79,9,5,20.8888607586258
34956247,1,"Mittwoch",9,"January",9.76157830635344,8,92,122,1282,1e-04,55,4.83628190695148,"F#","Major",53,66,521.774185913264,2,24,4,21.0990147254036
104681090,1,"Freitag",2,"August",8.76280248744611,1e-04,174,73,344,1e-04,1e-04,4.79579054559674,"G#","Major",75,53,423.714713174103,2,11,5,19.885560599218
54790625.6666667,3,"Freitag",2,"September",8.60904284504612,1e-04,144,30,86,1e-04,1e-04,4.91265488573605,"B","Minor",80,33,309.172001029927,1e-04,32,14,20.00980547562
41914709,1,"Freitag",2,"June",7.8770178956224,3,36,82,39,1e-04,5,4.62497281328427,"A","Minor",77,26,332.697998527472,58,11,5,19.9596090252009
30928230.6666667,3,"Mittwoch",2,"October",6.71417052990947,1e-04,8,8,8,2,1e-04,4.34380542185368,"G","Major",73,54,423.714713174103,23,41,23,20.9249660332906
13715329,1,"Freitag",4,"May",10.1076113700131,1e-04,533,167,3595,6,2,4.58496747867057,"F#","Minor",82,54,301.458399416165,69,18,10,21.7757614696351
28619719,1,"Donnerstag",6,"June",9.5989305628595,1e-04,188,34,710,1e-04,5,4.43081679884331,"B","Minor",44,22,221.03583670215,38,33,24,21.5512476715791
38308032.5,2,"Donnerstag",2,"January",8.99801311309582,1e-04,92,34,131,1e-04,1e-04,4.62497281328427,"G#","Major",89,77,494.361054218179,3,17,11,20.3959077089687
21633663,1,"Donnerstag",10,"August",10.2117440132235,1e-04,308,118,4534,2,77,4.78749174278205,"G#","Major",42,33,87.7163382356083,92,13,3,21.4585737301036
28753448,1,"Dienstag",32,"September",10.8195982682083,9,265,121,12367,4,160,4.76217393479776,"C#","Major",52,73,578.056448859614,1e-04,11,7,21.248108517354
8741051,1,"Donnerstag",4,"March",8.80177044891454,1e-04,107,47,584,1,2,4.27666611901606,"A","Minor",45,27,125.71371155717,82,14,4,20.7145642194461
72345532,2,"Freitag",2,"September",8.59470963384407,6,118,116,96,1e-04,3,5.12396397940326,"C#","Major",67,29,214.143844145899,5,22,26,20.2022511774728
11707441,2,"Donnerstag",2,"November",6.62671774924902,4,22,3,1e-04,1e-04,1e-04,4.54329478227,"C#","Major",52,68,381.438031027565,13,33,8,19.1186795115083
1991687,1,"Montag",1,"January",5.53733426701854,1e-04,1e-04,4,23,1e-04,1e-04,4.97673374242057,"G#","Major",41,65,549.675449152616,1e-04,26,5,18.0784012156067
33686301,2,"Freitag",2,"August",8.74957394808293,5,114,15,63,1e-04,2,4.89783979995091,"C#","Major",71,14,316.950153486871,1,23,33,20.143845030462
21906188,1,"Dienstag",20,"September",10.8585950698419,15,306,99,5063,2,120,4.99721227376411,"C#","Major",35,24,597.239680514897,1e-04,10,8,21.3147222622556
9078147,1,"Montag",1,"January",5.50533153593236,1e-04,2,12,10,1e-04,1e-04,4.84418708645859,"E","Minor",60,40,559.082880502025,9,60,6,18.1636930229368
49123830.3333333,3,"Donnerstag",2,"June",8.78813593986372,1e-04,93,5,67,1,1e-04,5.14749447681345,"F#","Minor",74,79,356.791023137316,11,8,16,20.0856379443711
71040155,1,"Donnerstag",4,"November",8.65312170864048,1e-04,85,87,179,1e-04,12,4.49980967033027,"B","Major",75,19,207.324786149175,21,34,8,20.5789797877655
34744931,2,"Donnerstag",5,"September",9.7193243008628,12,368,155,2854,6,121,4.56434819146784,"G","Major",57,30,167.988141875647,38,26,3,21.4930715531701
9078147,1,"Montag",1,"January",6.13339804299665,1e-04,10,56,17,1e-04,1e-04,4.92725368515721,"G","Minor",74,65,364.945757143636,46,36,4,19.1691325094061
40477866,2,"Mittwoch",2,"April",8.49556089128912,4,143,24,110,1e-04,70,4.78749174278205,"G","Major",72,67,406.626839296785,1e-04,13,4,20.295145374914
30422141,1,"Freitag",2,"July",7.49609734517596,2,77,134,74,1e-04,2,4.8283137373023,"A","Major",70,65,423.714713174103,1,34,4,20.2262347101066
6214366.5,4,"Freitag",2,"January",9.39623885726048,1e-04,209,54,710,1e-04,18,4.81218435537242,"D","Major",82,80,531.020793741754,1,30,13,20.576801542858
21788954,1,"Freitag",2,"April",8.46189187563115,1e-04,141,12,78,1e-04,1e-04,4.39444915467244,"F#","Major",79,44,263.878225553917,41,13,24,20.4968699337148
32423945.5,2,"Sonntag",21,"May",10.0398960523157,1e-04,78,46,2515,1,1e-04,5.14166355650266,"C#","Major",55,10,521.774185913264,7,8,20,21.2513685603702
57664032,1,"Freitag",4,"September",9.20773698610607,2,272,67,1066,1,19,4.51085950651685,"B","Major",77,60,120.012890655837,84,8,5,21.2883341607538
12687524.5,8,"Donnerstag",2,"August",7.35244110024358,1e-04,72,1e-04,1e-04,1e-04,1e-04,4.43081679884331,"G","Minor",56,61,441.035092945455,10,14,11,19.2241159828664
32532563.5,2,"Freitag",1,"January",6.42971947803914,1e-04,17,3,3,1e-04,1e-04,4.74493212836325,"F","Minor",90,74,263.878225553917,16,13,28,17.8217156707986
36109459.5,2,"Mittwoch",2,"December",8.0925452638913,1e-04,89,21,65,1e-04,1e-04,4.8283137373023,"Keine Angabe","Major",69,70,559.082880502025,4,49,3,19.24000936794
5230219,2,"Donnerstag",2,"October",6.36302810354046,1e-04,24,92,93,1e-04,1e-04,4.80402104473326,"F#","Minor",80,62,381.438031027565,28,13,7,19.3696943467309
21262940.5,2,"Donnerstag",2,"April",8.13329386122263,16,61,23,70,1,1e-04,4.52178857704904,"D","Major",85,92,263.878225553917,16,29,7,20.2060063770393
26198392.6666667,3,"Donnerstag",2,"November",6.80572255341699,1e-04,30,26,15,1e-04,1e-04,4.49980967033027,"F#","Minor",63,75,432.346035225553,17,11,8,18.9923940269374
42002960,2,"Donnerstag",1,"February",8.82600054548297,28,151,102,175,5,29,4.54329478227,"E","Minor",84,90,389.774679049235,9,14,8,20.3900164900323
25652844,2,"Freitag",24,"January",10.4331153032647,1e-04,141,78,6591,1,1e-04,4.53259949315326,"B","Major",81,53,458.584898382381,18,6,24,20.914381517665
37734115,1,"Freitag",1,"February",6.38012253689976,5,4,113,20,1e-04,1,4.86753445045558,"D","Minor",51,50,441.035092945455,30,10,7,19.3223721828758
13509062,1,"Freitag",1,"February",8.2337687092171,1e-04,76,1e-04,102,1e-04,2,5.19295685089021,"G","Minor",35,23,316.950153486871,23,19,6,20.0227140377366
91016870,2,"Freitag",1,"February",7.26542972325395,1e-04,46,1,34,1e-04,1e-04,4.89783979995091,"Keine Angabe","Major",53,31,114.400463498487,92,28,3,18.8045093213911
25652844,2,"Freitag",24,"January",10.3660258856706,1e-04,142,40,5451,1,953,4.55387689160054,"D#","Minor",92,31,559.082880502025,3,8,25,20.5528440490219
38817037,1,"Mittwoch",1,"January",8.30622521603216,1e-04,119,6,85,1,1,5.21493575760899,"F#","Major",69,91,332.697998527472,11,9,31,20.0307991088262
30801525.6666667,3,"Freitag",1,"February",7.64778604544093,1e-04,34,3,30,1e-04,1e-04,4.99043258677874,"G#","Minor",47,50,476.361168533288,10,32,38,18.4907241354499
3982112.5,2,"Mittwoch",1,"February",7.06902342657826,1e-04,34,1,31,1e-04,1e-04,4.81218435537242,"G","Major",52,44,309.172001029927,40,26,3,18.7213714757006
28630629,1,"Sonntag",11,"January",10.2921116434483,11,124,27,587,1e-04,4,4.81218435537242,"A#","Minor",91,49,316.950153486871,3,17,22,20.5275425479721
30995071,1,"Dienstag",21,"January",10.3230856511102,7,235,106,5221,1,35,4.49980967033027,"F#","Minor",90,79,398.171089263681,26,7,37,20.9078537195163
47944119,1,"Freitag",1,"February",7.90507284949867,1e-04,105,12,51,1e-04,12,5.07517381523383,"D","Minor",61,65,340.666666666667,1,12,4,19.6538153416252
3660497,1,"Freitag",10,"August",8.36869318309779,1e-04,13,1e-04,113,1,3,4.74493212836325,"C#","Major",60,37,398.171089263681,8,48,4,19.29935266646
20888047.5,2,"Sonntag",4,"August",8.58335539366991,1e-04,33,123,7,1e-04,4,4.94875989037817,"D#","Major",37,17,364.945757143636,2,34,9,19.8704306102722
6104027,1,"Freitag",7,"August",7.78030308790837,1e-04,22,13,65,1e-04,6,5.07517381523383,"A","Major",31,30,549.675449152616,7,8,8,19.8584654941604
29200222,1,"Freitag",4,"October",8.14438886554762,7,24,85,102,1e-04,1,4.97673374242057,"B","Major",57,23,356.791023137316,4,15,4,20.1342547367292
