"artist_count","released_weekday","years_since_release","released_month","in_spotify_playlists","in_spotify_charts","in_apple_playlists","in_apple_charts","in_deezer_playlists","key","mode","danceability_.","valence_.","energy_.","acousticness_.","liveness_.","speechiness_.","streams"
"1","Dienstag",-4.20755340376944,"February",7.12286665859908,3.17805383034795,7.50967516382152,5.8203976445416,5.13331440538913,"A","Major",91,63,58,9.64342922906113,3.43398720448515,2.01461531253259,19.1985042327664
"1","Montag",0,"October",8.29279885820037,2.56494935746154,8.6914841771195,5.62625126507429,4.69636013359929,"B","Major",49,4,55,2.94476606120695,1.79175946922805,0.935923022250452,19.9405983069197
"1","Donnerstag",2.37886580797276,"January",8.94650502599868,2.56494935746154,10.6478146878443,8.38165676719249,10.224628301253,"A","Major",47,27,78,4.02374658819718,2.30258509299405,1.54704422910618,20.6612253674781
"1","Mittwoch",0.743491774985175,"September",8.39547743273214,1.38629436111989,8.53892867605105,9.93690568511657,6.54824995340828,"A#","Major",34,25,51,11.0981442838238,2.89037175789616,1.13415348204518,20.4036586831416
"2","Freitag",0,"November",8.44612674298238,2.89037175789616,9.26063309000393,9.26063309000393,4.53198460282268,"B","Minor",56,42,52,2.2591348467897,3.58351893845611,2.04859295821858,20.1675004118411
"1","Donnerstag",0.743491774985175,"October",9.22965268300856,2.99573227355399,14.301227844804,9.39391508628923,9.13183104652191,"F","Major",60,13,37,10.1856056349385,2.56494935746154,0.935923022250452,21.0640937836744
"2","Donnerstag",-4.20755340376944,"May",5.59471137960184,1.38629436111989,2.64263320840332,0.770481377816388,4.05115826483646,"A","Minor",84,55,47,6.70299842836727,2.99573227355399,2.37608470416914,18.0862332022524
"2","Freitag",-4.20755340376944,"June",5.36597601502185,-9.21034037197618,1.30129723438636,1.30129723438636,1.96231198851315,"B","Major",83,25,69,1.85275281648062,3.13549421592915,1.75163239791215,17.0334120283032
"1","Dienstag",-4.20755340376944,"February",6.73933662735717,0.693147180559945,3.6914529978149,7.87758533681648,4.69636013359929,"D","Major",67,55,67,10.3588019918876,4.38202663467388,1.2765537909333,18.7954008167894
"1","Samstag",4.36085615277429,"January",9.94092783550997,3.29583686600433,9.12397606282184,7.6355269878973,12.4630153773855,"F","Minor",95,78,66,1.3796139347884,1.38629436111989,1.38603106310711,21.0771495867245
"3","Freitag",0,"December",7.14440718032114,2.99573227355399,6.82246111633194,5.09235808503701,4.95611523571642,"F#","Minor",84,96,79,8.7545307189726,2.89037175789616,1.70980100924724,19.2593649718641
"1","Freitag",0.743491774985175,"December",7.85748078694253,3.46573590279973,1.30129723438636,9.03089089968386,3.55882106693847,"F#","Minor",65,46,53,5.07858283255199,2.19722457733622,1.2765537909333,19.8460339926325
"1","Freitag",0,"June",8.75305551513822,1.79175946922805,10.2844586115519,6.89614607365233,6.5907381402665,"G#","Major",44,27,32,12.555528708264,2.63905732961526,1.2765537909333,20.7117151245756
"3","Donnerstag",-4.20755340376944,"May",6.51471269087253,0,3.11060681643921,3.86217948140527,2.70981615210141,"C#","Minor",62,56,66,5.44417880786609,2.484906649788,1.2765537909333,17.7443439537034
"1","Freitag",-4.20755340376944,"May",6.57228254269401,-9.21034037197618,6.51446763308446,1.30129723438636,3.90389170315909,"F#","Minor",50,44,76,3.77971607877395,3.46573590279973,1.2765537909333,17.5017236855869
"2","Montag",-4.20755340376944,"May",5.78996017089725,2.56494935746154,4.02394448886189,10.3218190455462,2.45730939615517,"E","Minor",80,38,88,4.02374658819718,2.39789527279837,1.2765537909333,18.3376807469728
"1","Freitag",-4.20755340376944,"April",5.4971682252932,2.484906649788,2.37256619803235,9.26063309000393,2.58925411794167,"G","Major",70,83,84,7.37380818787574,3.85014760171006,2.13178189165221,18.5930382658826
"2","Sonntag",-4.20755340376944,"April",5.95324333428778,1.38629436111989,4.46520877893817,2.64263320840332,4.49700823713564,"F#","Minor",77,69,58,8.32345339593029,3.25809653802148,1.2765537909333,18.1623405052223
"1","Freitag",-4.20755340376944,"February",6.92755790627832,3.55534806148941,4.17781126947552,5.52538206968385,4.05115826483646,"Keine Angabe","Major",52,57,48,12.3504423157209,2.70805020110221,2.22272900125003,19.1453247940894
"1","Freitag",-4.20755340376944,"April",7.45587668749182,1.09861228866811,7.17916874786432,2.06885532230921,4.81688866607119,"F","Major",44,36,41,9.45440624737546,3.63758615972639,1.2765537909333,18.5840565157559
"2","Donnerstag",-4.20755340376944,"February",7.66246781520024,3.49650756146648,7.11008077908888,9.07763711090713,4.87399348620308,"C#","Minor",79,58,78,7.74546267495199,2.39789527279837,2.06423070752275,19.4013520132353
"1","Freitag",0,"April",8.08394570229562,2.19722457733622,8.43462673607566,7.75809690902109,4.72733357534689,"A","Major",51,27,33,9.26079022524674,3.09104245335832,0.935923022250452,19.4963211613718
"1","Freitag",-4.20755340376944,"February",6.26530121273771,2.30258509299405,4.17781126947552,9.65111880416094,4.05115826483646,"D","Major",77,94,66,10.7771649666697,3.63758615972639,0.935923022250452,18.7548787106669
"1","Montag",-4.20755340376944,"April",5.90263333340137,2.70805020110221,4.32465569998023,10.0159760017903,2.14814044039067,"E","Minor",68,38,88,0,2.07944154167984,1.2765537909333,18.6287736077594
"1","Mittwoch",4.59322595812653,"January",6.15697898558556,0.693147180559945,-3.1230142185066,-3.1230142185066,1.96231198851315,"F","Major",74,75,73,8.64909779279055,2.19722457733622,1.13415348204518,18.4576153652185
"2","Samstag",-4.20755340376944,"March",6.06842558824411,2.484906649788,2.88688661024538,4.02394448886189,2.82088853986815,"D","Major",93,47,47,7.62384726823923,2.30258509299405,2.19573749384488,18.9085677272691
"1","Montag",-4.20755340376944,"April",5.6021188208797,2.484906649788,4.32465569998023,10.0551046949959,2.45730939615517,"G#","Major",77,35,88,5.07858283255199,2.83321334405622,1.60906047342738,18.328802543165
"1","Freitag",0,"April",6.70441435496411,1.38629436111989,4.97558582846753,1.71905522170133,2.92392220780832,"F#","Minor",94,71,61,4.25480019260307,3.97029191355212,2.24714794021124,19.0651150611051
"2","Freitag",-4.20755340376944,"April",7.06390396147207,-9.21034037197618,6.4338535052784,8.32812197646008,3.95454894014972,"A","Minor",60,10,57,0,3.91202300542815,0.935923022250452,18.3817348738263
"1","Freitag",1.59753955386447,"August",7.15617663748062,1.79175946922805,5.52538206968385,2.37256619803235,3.42379650962105,"D","Major",72,40,47,11.2544537766068,2.56494935746154,1.13415348204518,19.037166164987
"1","Donnerstag",0,"April",8.79285328864069,3.52636052461616,10.4689265558858,10.0939683610206,6.47144625272962,"C#","Major",87,53,52,10.8584965578982,2.39789527279837,1.2765537909333,20.601203809825
"2","Freitag",-4.20755340376944,"April",7.27517231945277,1.38629436111989,-3.1230142185066,-3.1230142185066,-6.01892829446503,"A","Major",90,74,68,4.68441189007034,2.30258509299405,1.95532239474723,18.4694037249127
"2","Freitag",-4.20755340376944,"February",5.87493073085203,2.30258509299405,1.71905522170133,8.27400751061499,1.48698354997035,"A","Major",57,80,59,3.24349177498518,1.79175946922805,1.2765537909333,18.8079162852557
"1","Donnerstag",0.743491774985175,"September",9.22493337427908,3.40119738166216,13.7921762249399,8.64113527754986,8.77067900556317,"D","Major",79,82,86,6.97988832319866,1.38629436111989,1.60906047342738,20.9873087586033
"2","Freitag",0,"December",5.57972982598622,1.79175946922805,2.88688661024538,9.26063309000393,1.74618943088019,"E","Minor",76,80,81,5.61785797783917,1.79175946922805,1.60906047342738,18.8841063981804
"2","Dienstag",-4.20755340376944,"April",5.86078622346587,2.19722457733622,4.32465569998023,9.52401760742274,2.58925411794167,"B","Minor",76,26,70,0,3.71357206670431,1.38603106310711,18.1581548384217
"1","Dienstag",0,"August",5.06259503302697,1.38629436111989,2.06885532230921,2.37256619803235,0,"G","Major",70,35,41,8.54214768435904,2.30258509299405,0.935923022250452,18.7363953087961
"1","Donnerstag",0,"July",8.93761259130621,3.49650756146648,12.4959224477935,9.52401760742274,8.30337784297542,"G","Major",92,78,62,5.44417880786609,1.79175946922805,1.66270922124243,20.4778375437617
"1","Freitag",0,"October",8.2829886927426,1.79175946922805,11.4089667997296,5.20547167381938,6.23231164304889,"A#","Major",84,88,53,7.86495035780315,2.07944154167984,1.47403391565585,20.0352553449835
"3","Sonntag",-4.20755340376944,"February",7.40123126441302,2.30258509299405,-3.1230142185066,-3.1230142185066,3.55882106693847,"B","Minor",69,36,90,0,2.70805020110221,1.13415348204518,19.1483899905004
"1","Donnerstag",0,"April",6.82871207164168,2.89037175789616,4.46520877893817,9.07763711090713,3.62204366553743,"Keine Angabe","Major",59,69,53,4.25480019260307,3.13549421592915,0.935923022250452,19.819119302392
"1","Freitag",0,"November",7.59337419312129,3.55534806148941,6.26779822042479,5.52538206968385,4.34895165675359,"B","Minor",75,55,76,6.55974579597119,2.30258509299405,1.85404998856108,19.7587324868472
"1","Donnerstag",2.7592278695768,"June",8.75447630628417,2.56494935746154,1.30129723438636,0,4.30969081105256,"F","Minor",56,57,87,-2.43720283921226,2.30258509299405,1.13415348204518,19.9601938836716
"1","Donnerstag",0.743491774985175,"November",7.35308192051543,3.17805383034795,4.60008758198814,8.98372862593249,3.74108810316637,"G","Minor",59,15,64,8.7545307189726,2.484906649788,1.66270922124243,19.6948712149973
"2","Donnerstag",-4.20755340376944,"April",6.77422388635761,1.38629436111989,4.46520877893817,3.86217948140527,3.90389170315909,"G","Minor",80,33,70,6.10813523100386,2.19722457733622,1.13415348204518,17.92811577494
"2","Samstag",0,"December",6.00635315960173,1.6094379124341,1.30129723438636,6.00538449812395,0.717734625362931,"D#","Minor",70,77,48,8.09792149943452,2.484906649788,1.2765537909333,19.1051675464622
"1","Freitag",-4.20755340376944,"March",5.82894561761021,2.56494935746154,1.71905522170133,8.64113527754986,3.19507910772894,"Keine Angabe","Minor",59,56,82,4.25480019260307,2.484906649788,1.38603106310711,18.9421412345204
"2","Donnerstag",1.89864830730607,"March",8.33997857199043,2.70805020110221,5.9139703822406,8.59028750290872,6.41454445396834,"A#","Major",32,17,74,4.68441189007034,2.83321334405622,0.935923022250452,20.3743744778784
"2","Donnerstag",-4.20755340376944,"May",4.65396035015752,-9.21034037197618,2.06885532230921,3.11060681643921,1.74618943088019,"B","Minor",54,19,48,7.98240678157369,3.61091791264422,1.2765537909333,17.3565340828392
"1","Freitag",0,"September",7.32909373624659,2.83321334405622,7.6355269878973,10.6829581039152,5.10911994691163,"Keine Angabe","Major",82,67,69,-2.43720283921226,2.89037175789616,1.13415348204518,19.9938181744046
"2","Donnerstag",0,"December",7.88269220628903,3.40119738166216,4.97558582846753,7.75809690902109,4.14213562373095,"G#","Major",89,61,66,5.26460875399433,3.58351893845611,1.88241572783979,19.5329283148679
"1","Donnerstag",1.89864830730607,"March",9.31352852977235,1.79175946922805,11.6832741675456,10.2090118241587,9.51476166609332,"C#","Major",45,17,60,5.94943611308857,3.49650756146648,1.13415348204518,21.0946910851941
"1","Freitag",-4.20755340376944,"March",5.92157841964382,2.94443897916644,1.71905522170133,8.6914841771195,1.74618943088019,"G","Major",62,32,76,-2.43720283921226,3.66356164612965,1.13415348204518,18.9724219169022
"2","Donnerstag",-4.20755340376944,"February",5.29831736654804,1.38629436111989,2.88688661024538,8.93614118031311,0.717734625362931,"G","Minor",70,86,68,6.41301228983002,2.39789527279837,1.13415348204518,18.3156008333657
"2","Freitag",0.743491774985175,"December",8.22710823434815,2.83321334405622,11.83074868664,6.35165626414742,6.00071053311242,"A#","Major",77,84,71,7.86495035780315,2.70805020110221,1.13415348204518,20.2966352863011
"1","Dienstag",4.19208143626272,"January",10.389056904886,3.04452243772342,14.0722198768646,7.69720919088737,13.6898397055142,"D","Major",70,6,73,0,3.58351893845611,2.07907573438995,21.3275779557049
"2","Sonntag",4.19208143626272,"May",8.93787526532926,2.63905732961526,4.60008758198814,7.50967516382152,9.96257708538715,"E","Minor",80,64,76,0.798769776932235,2.99573227355399,1.38603106310711,20.3008582588199
"3","Donnerstag",-4.20755340376944,"March",7.09672137849476,3.52636052461616,3.31754104989627,6.82246111633194,3.49282847673563,"B","Major",82,53,67,7.74546267495199,2.19722457733622,1.54704422910618,18.8019192160529
"2","Freitag",-4.20755340376944,"April",5.34233425196481,1.38629436111989,1.71905522170133,7.11008077908888,2.70981615210141,"G","Minor",73,44,57,8.32345339593029,3.46573590279973,1.38603106310711,18.3779404940895
"1","Freitag",-4.20755340376944,"March",7.11882624906208,2.19722457733622,4.8548535074386,2.88688661024538,3.1101942303975,"F","Minor",65,71,56,1.85275281648062,2.70805020110221,1.97636489487699,18.5794521176265
"2","Mittwoch",-4.20755340376944,"March",6.4831073514572,1.09861228866811,3.51045471219615,1.30129723438636,3.35141362540313,"B","Minor",72,79,78,9.91895588780584,2.70805020110221,2.13178189165221,18.4247685076504
"2","Montag",-4.20755340376944,"March",7.2991214627108,-9.21034037197618,5.20547167381938,-3.1230142185066,3.35141362540313,"G#","Major",71,80,65,9.54947372807056,3.09104245335832,2.15482203135575,18.2069719202938
"2","Dienstag",0,"November",8.50552538654856,3.25809653802148,12.7547692039214,10.0939683610206,6.47144625272962,"G#","Major",70,70,79,2.94476606120695,2.89037175789616,1.66270922124243,19.6011569485793
"2","Freitag",-4.20755340376944,"March",6.56385552653213,-9.21034037197618,2.88688661024538,0,2.92392220780832,"F#","Minor",48,50,80,8.43362073943278,3.61091791264422,1.97636489487699,17.884080387315
"1","Samstag",-4.20755340376944,"March",6.49223983502047,-9.21034037197618,5.09235808503701,2.64263320840332,2.70981615210141,"G","Major",73,22,86,7.37380818787574,2.484906649788,1.13415348204518,17.7805622750719
"1","Freitag",0.743491774985175,"December",6.19236248947487,2.83321334405622,1.71905522170133,3.51045471219615,1.74618943088019,"D","Minor",78,75,46,10.5285680133562,2.484906649788,2.18608263169073,19.0727225408828
"2","Freitag",-4.20755340376944,"March",6.00881318544259,-9.21034037197618,4.32465569998023,4.17781126947552,1.74618943088019,"B","Minor",67,11,76,3.24349177498518,3.40119738166216,1.47403391565585,18.1642066373957
"1","Freitag",0,"May",8.91744473247151,2.07944154167984,12.116050803149,6.89614607365233,6.97795224351207,"A#","Major",71,90,73,7.24514960229047,2.39789527279837,1.2765537909333,20.4271396974963
"1","Freitag",0,"December",6.90073066404517,1.38629436111989,5.9139703822406,9.26063309000393,5.64761915030063,"F#","Major",74,79,87,8.96106601861849,3.40119738166216,0.935923022250452,19.40571218539
"2","Freitag",1.22865469807759,"March",9.12271062201521,1.6094379124341,13.9227455654494,9.85672049777661,8.49373308598327,"Keine Angabe","Major",65,63,79,1.3796139347884,2.30258509299405,0.935923022250452,20.9236020534767
"1","Freitag",0,"April",8.09620827165004,2.484906649788,8.43462673607566,9.26063309000393,4.66478780211681,"G","Major",59,22,38,8.64909779279055,2.484906649788,0.935923022250452,19.9240951943616
"1","Mittwoch",-4.20755340376944,"March",6.39024066706535,-9.21034037197618,5.8203976445416,3.11060681643921,2.82088853986815,"A","Major",72,42,66,5.44417880786609,2.94443897916644,1.13415348204518,18.0212535210735
"2","Dienstag",-4.20755340376944,"March",5.76832099579377,1.79175946922805,2.06885532230921,7.31425168498385,0.717734625362931,"G","Minor",70,76,79,6.70299842836727,2.39789527279837,1.47403391565585,18.5719810882874
"1","Freitag",0,"October",7.86787149039632,1.38629436111989,4.72981827162529,5.8203976445416,3.55882106693847,"Keine Angabe","Major",64,18,37,11.3316186722259,2.484906649788,1.47403391565585,19.8870712936234
"1","Freitag",-4.20755340376944,"February",7.62070508683826,1.38629436111989,9.12397606282184,5.62625126507429,5.20387861280808,"G","Major",90,96,73,10.5285680133562,2.19722457733622,1.13415348204518,18.9249938089694
"1","Freitag",0,"May",7.66293785046154,2.19722457733622,6.51446763308446,9.43762673379509,2.45730939615517,"A","Major",73,64,85,6.55974579597119,4.11087386417331,0.935923022250452,19.7230887655173
"2","Freitag",0,"April",7.86249719723055,3.61091791264422,5.72453815488877,7.87758533681648,4.56621934766155,"F","Minor",76,46,79,7.37380818787574,1.94591014905531,1.38603106310711,19.9830973797127
"1","Mittwoch",0,"October",6.29526600143965,0.693147180559945,5.20547167381938,0.770481377816388,3.55882106693847,"G#","Minor",81,64,79,2.2591348467897,3.43398720448515,0.935923022250452,18.866741901057
"1","Freitag",0,"January",7.80751004221619,2.99573227355399,4.8548535074386,8.48704614086558,4.78757636628314,"A#","Major",71,57,97,0,2.56494935746154,1.70980100924724,19.9221852893388
"2","Dienstag",4.73647180615168,"July",9.27087087171621,2.83321334405622,4.97558582846753,-3.1230142185066,8.1408958706204,"G#","Major",63,40,61,3.52056171320173,4.02535169073515,1.38603106310711,21.0289907347391
"2","Sonntag",0,"November",7.79069603117474,3.25809653802148,7.57302464450383,8.38165676719249,4.92919081542439,"F","Minor",95,43,69,9.16216419929624,2.19722457733622,2.14354354509457,19.5002873772578
"1","Freitag",2.7592278695768,"November",8.9274468162562,1.94591014905531,7.03990958496152,4.72981827162529,6.33177457717501,"A#","Major",58,46,67,10.7771649666697,2.56494935746154,1.13415348204518,20.6950360681885
"1","Montag",2.15484540552628,"February",9.25253742067597,1.94591014905531,8.64113527754986,7.6355269878973,6.81774865198971,"F#","Major",60,77,78,8.96106601861849,2.484906649788,1.38603106310711,20.6399338811224
"1","Freitag",2.37886580797276,"September",9.6628162843537,2.77258872223978,13.7260111559077,6.51446763308446,10.7906910087324,"A#","Major",40,45,56,11.0981442838238,2.19722457733622,1.2765537909333,21.6072239944836
"1","Mittwoch",2.57858283255199,"May",10.1559568692322,1.38629436111989,10.7526345706633,9.69284745424764,11.3761226869264,"Keine Angabe","Minor",36,12,57,3.52056171320173,2.63905732961526,1.54704422910618,21.3897464978551
"1","Freitag",1.59753955386447,"May",7.40245152081824,-9.21034037197618,5.62625126507429,5.62625126507429,4.00360331291396,"G#","Minor",90,64,14,10.9390920852253,2.39789527279837,1.66270922124243,19.3153750099235
"1","Freitag",-4.20755340376944,"April",3.52636052461616,-9.21034037197618,-3.1230142185066,-3.1230142185066,-6.01892829446503,"A#","Minor",71,41,31,11.854591739384,2.30258509299405,1.2765537909333,18.0382042413412
"5","Donnerstag",0,"December",7.52023455647463,2.77258872223978,4.8548535074386,2.88688661024538,4.05115826483646,"C#","Major",77,72,87,5.26460875399433,1.94591014905531,1.2765537909333,19.2252913266169
"3","Montag",0,"July",8.10198073185319,3.40119738166216,8.6914841771195,8.27400751061499,5.15716566510398,"B","Minor",83,58,83,5.94943611308857,2.30258509299405,1.2765537909333,19.9721076146921
"1","Freitag",0,"December",7.55538194424027,-9.21034037197618,5.20547167381938,8.64113527754986,3.02005454317468,"Keine Angabe","Minor",70,34,55,8.7545307189726,2.77258872223978,1.38603106310711,19.4226993938683
"1","Montag",4.1028210151304,"March",9.9090222080346,1.6094379124341,6.67122975914856,-3.1230142185066,14.3542927641237,"A","Major",50,24,86,-2.43720283921226,4.15888308335967,1.13415348204518,21.0317978094363
"2","Freitag",-4.20755340376944,"February",7.33236920592906,-9.21034037197618,6.0947570824873,4.60008758198814,4.42468907554629,"Keine Angabe","Major",64,30,77,9.06227092175562,3.63758615972639,1.38603106310711,18.824666371502
"2","Freitag",-4.20755340376944,"March",6.42162226780652,0.693147180559945,5.09235808503701,9.16991626645138,2.31144413344916,"B","Minor",68,81,82,9.73630677267919,2.19722457733622,1.78916109749878,18.5742580308499
"1","Freitag",0,"December",6.69826805411541,1.38629436111989,3.51045471219615,7.93623142133968,1.74618943088019,"G","Major",61,92,91,-2.43720283921226,3.25809653802148,0.935923022250452,18.8158896566356
"2","Freitag",0,"August",8.65347080970879,2.30258509299405,10.2468574715245,4.32465569998023,6.96081130955387,"F#","Minor",59,20,74,0,2.70805020110221,1.2765537909333,20.0245538736638
"1","Freitag",-4.20755340376944,"March",5.87493073085203,1.38629436111989,1.71905522170133,4.8548535074386,-6.01892829446503,"F#","Minor",64,67,80,-2.43720283921226,3.58351893845611,0.935923022250452,18.3017970790758
"1","Freitag",-4.20755340376944,"March",6.40357419793482,1.79175946922805,5.09235808503701,9.97657784895093,-6.01892829446503,"D#","Minor",66,43,76,9.35819098450842,2.484906649788,0.935923022250452,18.6511357413835
"3","Donnerstag",-4.20755340376944,"February",7.08170858610557,-9.21034037197618,5.8203976445416,1.30129723438636,3.35141362540313,"C#","Minor",84,44,67,3.24349177498518,2.39789527279837,1.38603106310711,18.470063627667
"1","Dienstag",-4.20755340376944,"January",6.361302477573,-9.21034037197618,3.51045471219615,7.69720919088737,-6.01892829446503,"G#","Major",56,72,85,-2.43720283921226,2.70805020110221,0.935923022250452,18.3759254826032
"1","Freitag",-4.20755340376944,"February",7.34794382314869,0.693147180559945,8.10802785168496,2.37256619803235,4.72733357534689,"F","Major",57,68,76,2.94476606120695,3.49650756146648,0.935923022250452,18.789376744598
"1","Donnerstag",0,"December",7.74109909003537,2.99573227355399,7.38031949905346,5.20547167381938,6.00071053311242,"D","Minor",74,51,45,12.3504423157209,3.04452243772342,2.21404064626166,19.5128179444102
"1","Montag",-4.20755340376944,"January",4.89783979995091,1.38629436111989,1.71905522170133,2.37256619803235,-6.01892829446503,"D","Major",56,20,43,12.555528708264,2.484906649788,1.13415348204518,18.9309265176378
"1","Dienstag",-4.20755340376944,"January",6.06378520868761,-9.21034037197618,4.17781126947552,4.46520877893817,-6.01892829446503,"D","Major",68,83,81,3.52056171320173,2.07944154167984,1.13415348204518,18.234609782919
"2","Samstag",0,"November",4.45434729625351,-9.21034037197618,3.51045471219615,9.97657784895093,-6.01892829446503,"A","Major",59,44,56,11.9269990590721,1.79175946922805,0.935923022250452,18.7559812658124
"1","Montag",0,"October",6.44413125670044,2.63905732961526,6.0947570824873,1.30129723438636,2.45730939615517,"G#","Major",73,65,79,2.2591348467897,2.39789527279837,1.38603106310711,19.5299569503941
"2","Donnerstag",0,"December",7.43897159239586,2.70805020110221,5.9139703822406,4.17781126947552,4.22813219821873,"G","Minor",79,66,74,3.24349177498518,2.39789527279837,1.2765537909333,19.2155252222728
"2","Freitag",-4.20755340376944,"March",5.79605775076537,-9.21034037197618,4.02394448886189,6.35165626414742,0,"E","Major",50,49,76,4.25480019260307,2.484906649788,0.935923022250452,17.8911976639315
"1","Freitag",-4.20755340376944,"March",7.06304816338817,-9.21034037197618,7.11008077908888,3.51045471219615,3.49282847673563,"C#","Major",70,29,73,4.25480019260307,2.39789527279837,2.07907573438995,18.2151239967123
"1","Dienstag",0,"May",5.08759633523238,1.79175946922805,0,3.31754104989627,0,"B","Major",58,26,38,12.6899577395529,2.30258509299405,1.13415348204518,18.8703376185165
"1","Freitag",0,"December",7.83834331555712,1.79175946922805,7.9941739155723,9.93690568511657,5.0086904106665,"G","Major",36,28,28,11.9988653369882,2.89037175789616,0.935923022250452,19.4676779882313
"2","Donnerstag",-4.20755340376944,"February",5.95842469302978,2.39789527279837,3.51045471219615,4.17781126947552,3.02005454317468,"F#","Major",86,68,79,8.32345339593029,2.39789527279837,2.11949919969239,18.3528184117364
"1","Montag",0,"August",6.79346613258001,2.83321334405622,4.8548535074386,10.6478146878443,2.82088853986815,"E","Minor",59,78,94,6.84298204711638,3.36729582998647,2.03208437615447,19.7112146031381
"1","Samstag",3.21875914758613,"January",8.27103686579295,-9.21034037197618,8.38165676719249,5.52538206968385,7.54882232396606,"A","Minor",59,49,65,0.798769776932235,2.56494935746154,0.935923022250452,19.7356841897469
"2","Mittwoch",0,"October",8.20111164444276,2.70805020110221,10.6124639332809,6.26779822042479,6.50475667020469,"Keine Angabe","Minor",87,82,70,8.64909779279055,3.04452243772342,1.2765537909333,19.7575918721973
"1","Freitag",-4.20755340376944,"March",5.64190707093811,-9.21034037197618,2.37256619803235,4.17781126947552,-6.01892829446503,"D","Major",49,48,67,3.77971607877395,3.25809653802148,0.935923022250452,17.8503399077477
"1","Freitag",-4.20755340376944,"January",6.78897174299217,3.09104245335832,3.51045471219615,5.31519311320155,2.14814044039067,"E","Minor",72,96,63,6.55974579597119,3.04452243772342,1.47403391565585,18.9825759035738
"1","Freitag",0,"May",6.87523208727658,1.38629436111989,4.32465569998023,7.6355269878973,0,"F#","Major",53,51,70,9.35819098450842,2.63905732961526,0.935923022250452,19.1298069176944
"1","Dienstag",4.36085615277429,"October",10.1292277296976,1.79175946922805,8.21929788626493,-3.1230142185066,14.1714083134246,"D#","Minor",55,40,90,0,3.46573590279973,1.38603106310711,21.2082600291538
"1","Donnerstag",0,"December",6.27476202124194,1.38629436111989,4.8548535074386,0,5.31531151659999,"F","Major",81,97,77,11.5593264142762,3.55534806148941,0.935923022250452,18.7155456926721
"1","Donnerstag",0,"July",5.48893772615669,-9.21034037197618,3.6914529978149,0.770481377816388,2.92392220780832,"E","Minor",82,61,59,7.24514960229047,2.484906649788,1.13415348204518,18.0650016611222
"2","Freitag",0,"June",8.57187075270693,2.63905732961526,9.69284745424764,4.97558582846753,5.49918987548337,"F","Major",74,43,69,4.25480019260307,2.484906649788,1.47403391565585,20.2278104961876
"1","Freitag",0,"May",7.85941315469358,3.40119738166216,4.8548535074386,8.27400751061499,4.26943588457651,"A#","Major",88,43,50,2.94476606120695,2.63905732961526,1.2765537909333,20.3248249441741
"1","Donnerstag",0,"September",7.47816969415979,3.52636052461616,4.32465569998023,4.72981827162529,3.55882106693847,"Keine Angabe","Minor",76,49,56,11.9269990590721,2.30258509299405,1.78916109749878,19.7081531000218
"2","Freitag",0,"December",6.11809719804135,1.38629436111989,2.37256619803235,0,3.55882106693847,"C#","Major",53,40,36,11.4081431723022,2.39789527279837,2.16565139309123,18.3544091485755
"4","Freitag",0.743491774985175,"September",8.72907355045174,1.94591014905531,10.7526345706633,9.43762673379509,8.89482175573949,"B","Minor",72,59,76,6.41301228983002,3.73766961828337,2.10665318827289,20.9249660332906
"1","Freitag",2.15484540552628,"August",8.1886891244442,2.39789527279837,2.64263320840332,-3.1230142185066,7.01177397167988,"B","Minor",75,18,25,11.7816323778118,2.39789527279837,2.07907573438995,20.7452799680448
"2","Donnerstag",0,"November",7.13409372119287,1.79175946922805,5.52538206968385,8.53892867605105,5.35791593361787,"C#","Major",65,72,95,7.37380818787574,4.52178857704904,1.2765537909333,19.3893867185945
"2","Freitag",1.59753955386447,"June",8.76374072050946,3.43398720448515,12.41631007222,10.2844586115519,7.71862366092147,"G","Major",75,43,65,4.88544234765694,2.39789527279837,2.15482203135575,21.0845195665286
"2","Donnerstag",0,"October",6.49223983502047,2.70805020110221,4.72981827162529,7.9941739155723,3.35141362540313,"B","Major",73,88,57,10.0087876357042,1.6094379124341,0.625825345479215,19.2829676143268
"1","Freitag",-4.20755340376944,"January",7.15695636461564,-9.21034037197618,7.87758533681648,1.71905522170133,4.72733357534689,"B","Minor",66,47,40,11.3316186722259,2.39789527279837,0.935923022250452,18.8096029090163
"1","Mittwoch",1.22865469807759,"February",8.99764207852351,1.79175946922805,7.11008077908888,10.5051373293819,7.13348265920711,"F","Minor",66,16,57,3.77971607877395,2.484906649788,0.935923022250452,20.3638530628544
"1","Freitag",0,"July",7.75448154747038,0.693147180559945,-3.1230142185066,-3.1230142185066,3.79729661461215,"A#","Minor",84,72,74,3.77971607877395,3.52636052461616,1.47403391565585,20.4001561842018
"1","Freitag",-4.20755340376944,"March",5.31320597904179,-9.21034037197618,2.06885532230921,3.11060681643921,-6.01892829446503,"Keine Angabe","Major",53,61,81,2.2591348467897,3.58351893845611,1.13415348204518,17.3550478278835
"1","Mittwoch",1.22865469807759,"May",6.52941883826223,2.63905732961526,5.31519311320155,9.69284745424764,2.45730939615517,"F#","Minor",60,52,76,5.26460875399433,2.94443897916644,1.2765537909333,19.8146889020937
"2","Donnerstag",0,"September",7.80791662892641,2.56494935746154,7.6355269878973,2.64263320840332,4.95611523571642,"F","Minor",74,64,73,2.61918127769805,2.30258509299405,1.38603106310711,19.5504168587639
