"listeners_cum_sqrt","artist_count","released_weekday","years_since_release_boxcox","released_month","in_spotify_playlists_log","in_spotify_charts","in_apple_playlists_boxcox","in_apple_charts_boxcox","in_deezer_playlists_boxcox","in_deezer_charts","in_shazam_charts_log","bpm_sqrt","key","mode","danceability_._boxcox","valence_.","energy_.","acousticness_._boxcox","acousticness_.","liveness_._log","speechiness_._boxcox","streams"
6984.97947980761,"3","Freitag",0,"December",7.99260665240021,16,6.82246111633194,8.53892867605105,4.38726886549916,1e-04,3.58351893845611,10.816653826392,"F","Minor",406.626839296785,45,59,4.68441189007034,14,2.99573227355399,1.99608225473421,19.8095625397742
5545.54704244766,"2","Dienstag",-4.20755340376944,"April",5.67332326717149,8,2.88688661024538,8.98372862593249,1.48698354997035,1,0,11.5325625946708,"A","Minor",458.584898382381,90,84,7.37380818787574,31,1.94591014905531,1.13415348204518,18.6599071736512
6645.21850656545,"1","Freitag",0,"December",7.74975340627444,36,5.8203976445416,8.32812197646008,4.22813219821873,5,1.09861228866811,9.79795897113271,"G#","Minor",423.714713174103,61,83,4.02374658819718,11,3.55534806148941,1.38603106310711,19.6591468838154
4976.29144042027,"2","Donnerstag",0,"December",6.2841341610708,10,3.31754104989627,8.6914841771195,2.31144413344916,3,2.63905732961526,12.2065556157337,"G#","Major",356.791023137316,85,60,8.43362073943278,40,2.63905732961526,1.78916109749878,19.4788239306874
9058.70225253044,"2","Freitag",-4.20755340376944,"May",5.88332238848828,2,0,-3.1230142185066,2.45730939615517,1e-04,-9.21034037197618,10.4880884817015,"F#","Minor",356.791023137316,32,40,11.9988653369882,81,2.39789527279837,0.935923022250452,17.9156804201325
4512.36146601754,"1","Mittwoch",0,"November",8.31776616671934,6,10.6124639332809,7.31425168498385,6.42606752253042,1e-04,5.48063892334199,10.2469507659596,"F#","Major",616.630308504568,62,52,1.3796139347884,3,1.6094379124341,1.88241572783979,19.629864294728
3012.99634915146,"1","Montag",-4.20755340376944,"May",5.85507192220243,69,2.88688661024538,9.77538147758289,1.74618943088019,1e-04,4.02535169073515,10.2469507659596,"C#","Major",476.361168533288,69,78,6.97988832319866,28,2.39789527279837,1.82311292578104,18.156290576729
5051.26325783957,"2","Freitag",-4.20755340376944,"May",5.9427993751267,5,5.20547167381938,9.16991626645138,1.96231198851315,1e-04,4.72738781871234,11.5758369027902,"B","Major",441.035092945455,61,58,2.61918127769805,6,2.77258872223978,0.935923022250452,17.6455784799601
6645.21850656545,"1","Freitag",0,"July",7.80832305039106,36,7.24721322674886,8.38165676719249,4.63259159663224,5,1.79175946922805,13.0384048104053,"E","Minor",398.171089263681,59,56,1.85275281648062,4,3.29583686600433,1.75163239791215,19.9451628416441
5470.68556032971,"2","Freitag",-4.20755340376944,"June",5.62401750618734,1,0,4.8548535074386,1.74618943088019,1e-04,0,9,"F#","Major",301.458399416165,26,60,9.06227092175562,46,3.2188758248682,1.78916109749878,17.4960111320991
2343.80630599032,"2","Mittwoch",-4.20755340376944,"March",6.87419849545329,5,2.64263320840332,5.8203976445416,4.81688866607119,1,3.36729582998647,12.4096736459909,"F#","Major",332.697998527472,75,92,7.37380818787574,31,4.51085950651685,1.2765537909333,18.7465084278041
5267.01822666298,"1","Mittwoch",0,"June",9.01018065705235,12,11.8015213248702,8.6914841771195,6.28272655425788,16,3.36729582998647,13,"C#","Major",381.438031027565,69,51,10.6122200341771,63,3.63758615972639,1.13415348204518,20.5280218443718
6859.14389701805,"1","Freitag",0,"July",8.96724918285228,10,13.3625839046217,9.43762673379509,7.85876382701516,26,3.13549421592915,10.7238052947636,"G","Major",458.584898382381,64,69,1.85275281648062,4,1.94591014905531,1.82311292578104,20.2055846708918
4702.60922254869,"2","Montag",-4.20755340376944,"June",5.37063802812766,6,2.37256619803235,4.02394448886189,2.31144413344916,2,1.38629436111989,9.16515138991168,"A","Minor",187.313237696657,14,74,0,1,2.94443897916644,1.54704422910618,17.7664807583738
5886.20225612406,"2","Donnerstag",-4.20755340376944,"May",7.0335064842877,22,6.67122975914856,4.02394448886189,4.72733357534689,2,1.09861228866811,9.64365076099295,"G#","Major",467.444905978621,58,62,4.02374658819718,11,2.39789527279837,2.03208437615447,17.8750218759993
6159.76590464281,"2","Freitag",-4.20755340376944,"April",7.17395831975679,34,5.8203976445416,5.52538206968385,4.56621934766155,5,3.78418963391826,9.53939201416946,"G","Major",494.361054218179,47,62,3.77971607877395,10,2.30258509299405,1.85404998856108,18.5605299868645
9240.48689193378,"1","Freitag",-4.20755340376944,"April",7.63336964967958,6,7.93623142133968,8.59028750290872,4.56621934766155,1e-04,5.2040066870768,11.916375287813,"A#","Minor",494.361054218179,54,44,2.61918127769805,6,3.49650756146648,1.47403391565585,18.9808554213942
5008.95293449639,"2","Freitag",-4.20755340376944,"May",6.79794041297493,1e-04,6.26779822042479,0.770481377816388,4.18572034507081,1e-04,0,11.2249721603218,"C#","Major",458.584898382381,20,70,0,1,2.77258872223978,1.13415348204518,17.8601231676735
10325.1285222025,"1","Freitag",0,"October",8.23297179059344,8,7.50967516382152,6.96861297165568,4.38726886549916,10,0,9.8488578017961,"A#","Major",415.141515605453,10,44,6.70299842836727,26,2.77258872223978,1.54704422910618,20.0066182666659
4108.94003363398,"5","Freitag",-4.20755340376944,"June",5.28320372873799,1e-04,1.30129723438636,3.31754104989627,1.16123174033904,1e-04,-9.21034037197618,10.0498756211209,"F","Major",587.622000193027,59,51,8.54214768435904,41,3.25809653802148,1.54704422910618,17.3047703723967
9128.81509288035,"1","Freitag",0,"May",8.29504914043511,33,6.26779822042479,8.32812197646008,4.56621934766155,6,0.693147180559945,9.89949493661167,"G","Minor",476.361168533288,23,48,4.68441189007034,14,1.79175946922805,1.2765537909333,20.7696531670972
3142.73670548457,"1","Freitag",-4.20755340376944,"January",6.89162589705225,5,2.88688661024538,7.87758533681648,5.41989296841664,2,3.89182029811063,12.4096736459909,"F#","Major",301.458399416165,63,89,5.44417880786609,18,4.38202663467388,1.60906047342738,18.8489135432592
4206.37135783326,"1","Dienstag",-4.20755340376944,"February",7.12286665859908,24,7.50967516382152,5.8203976445416,5.13331440538913,4,3.98898404656427,10.9544511501033,"A","Major",578.056448859614,63,58,9.64342922906113,52,3.43398720448515,2.01461531253259,19.1985042327664
5580.95753433047,"1","Montag",0,"October",8.29279885820037,13,8.6914841771195,5.62625126507429,4.69636013359929,1e-04,-9.21034037197618,12.2474487139159,"B","Major",228,4,55,2.94476606120695,7,1.79175946922805,0.935923022250452,19.9405983069197
7101.78745105766,"1","Donnerstag",2.37886580797276,"January",8.94650502599868,13,10.6478146878443,8.38165676719249,10.224628301253,2,0.693147180559945,13.1909059582729,"A","Major",214.143844145899,27,78,4.02374658819718,11,2.30258509299405,1.54704422910618,20.6612253674781
4942.34225848433,"1","Mittwoch",0.743491774985175,"September",8.39547743273214,4,8.53892867605105,9.93690568511657,6.54824995340828,20,6.08221891037645,14.2126704035519,"A#","Major",131.50157628316,25,51,11.0981442838238,69,2.89037175789616,1.13415348204518,20.4036586831416
8437.73251531476,"2","Freitag",0,"November",8.44612674298238,18,9.26063309000393,9.26063309000393,4.53198460282268,1e-04,3.13549421592915,12.369316876853,"B","Minor",278.710418212454,42,52,2.2591348467897,5,3.58351893845611,2.04859295821858,20.1675004118411
7332.7485978997,"1","Donnerstag",0.743491774985175,"October",9.22965268300856,20,14.301227844804,9.39391508628923,9.13183104652191,22,2.19722457733622,11.916375287813,"F","Major",309.172001029927,13,37,10.1856056349385,58,2.56494935746154,0.935923022250452,21.0640937836744
2382.73340934314,"2","Donnerstag",-4.20755340376944,"May",5.59471137960184,4,2.64263320840332,0.770481377816388,4.05115826483646,1,2.39789527279837,10.3923048454133,"A","Minor",512.581811168387,55,47,6.70299842836727,26,2.99573227355399,2.37608470416914,18.0862332022524
4660.2860963679,"2","Freitag",-4.20755340376944,"June",5.36597601502185,1e-04,1.30129723438636,1.30129723438636,1.96231198851315,1e-04,-9.21034037197618,11.9582607431014,"B","Major",503.443991379318,25,69,1.85275281648062,4,3.13549421592915,1.75163239791215,17.0334120283032
3477.10526156457,"1","Dienstag",-4.20755340376944,"February",6.73933662735717,2,3.6914529978149,7.87758533681648,4.69636013359929,1,3.49650756146648,10.3923048454133,"D","Major",364.945757143636,55,67,10.3588019918876,60,4.38202663467388,1.2765537909333,18.7954008167894
7920.90076948323,"1","Samstag",4.36085615277429,"January",9.94092783550997,27,9.12397606282184,7.6355269878973,12.4630153773855,1,2.83321334405622,10.1980390271856,"F","Minor",616.630308504568,78,66,1.3796139347884,3,1.38629436111989,1.38603106310711,21.0771495867245
2244.15188137226,"3","Freitag",0,"December",7.14440718032114,20,6.82246111633194,5.09235808503701,4.95611523571642,4,4.43081679884331,9.64365076099295,"F#","Minor",512.581811168387,96,79,8.7545307189726,43,2.89037175789616,1.70980100924724,19.2593649718641
4989.5987814653,"1","Freitag",0.743491774985175,"December",7.85748078694253,32,1.30129723438636,9.03089089968386,3.55882106693847,1,3.98898404656427,10.2469507659596,"F#","Minor",348.697835759604,46,53,5.07858283255199,16,2.19722457733622,1.2765537909333,19.8460339926325
4711.6248789563,"1","Freitag",0,"June",8.75305551513822,6,10.2844586115519,6.89614607365233,6.5907381402665,3,3.43398720448515,13.0384048104053,"G#","Major",193.908654367517,27,32,12.555528708264,89,2.63905732961526,1.2765537909333,20.7117151245756
4549.51601821556,"3","Donnerstag",-4.20755340376944,"May",6.51471269087253,1,3.11060681643921,3.86217948140527,2.70981615210141,1e-04,0,13.3416640641263,"C#","Minor",324.792325459155,56,66,5.44417880786609,18,2.484906649788,1.2765537909333,17.7443439537034
8653.71931599356,"1","Freitag",-4.20755340376944,"May",6.57228254269401,1e-04,6.51446763308446,1.30129723438636,3.90389170315909,1e-04,3.91202300542815,13.2664991614216,"F#","Minor",235.035593728849,44,76,3.77971607877395,10,3.46573590279973,1.2765537909333,17.5017236855869
3507.47744112489,"2","Montag",-4.20755340376944,"May",5.78996017089725,13,4.02394448886189,10.3218190455462,2.45730939615517,1e-04,3.89182029811063,10.1980390271856,"E","Minor",476.361168533288,38,88,4.02374658819718,11,2.39789527279837,1.2765537909333,18.3376807469728
2029.17298424752,"1","Freitag",-4.20755340376944,"April",5.4971682252932,12,2.37256619803235,9.26063309000393,2.58925411794167,2,2.19722457733622,9.21954445729289,"G","Major",389.774679049235,83,84,7.37380818787574,31,3.85014760171006,2.13178189165221,18.5930382658826
1613.76314866835,"2","Sonntag",-4.20755340376944,"April",5.95324333428778,4,4.46520877893817,2.64263320840332,4.49700823713564,1,3.36729582998647,10.816653826392,"F#","Minor",449.781505219462,69,58,8.32345339593029,39,3.25809653802148,1.2765537909333,18.1623405052223
7300.70154163283,"1","Freitag",-4.20755340376944,"February",6.92755790627832,35,4.17781126947552,5.52538206968385,4.05115826483646,6,-9.21034037197618,8.94427190999916,"Keine Angabe","Major",249.318221765503,57,48,12.3504423157209,86,2.70805020110221,2.22272900125003,19.1453247940894
5403.72297587506,"1","Freitag",-4.20755340376944,"April",7.45587668749182,3,7.17916874786432,2.06885532230921,4.81688866607119,1e-04,2.99573227355399,9.89949493661167,"F","Major",193.908654367517,36,41,9.45440624737546,50,3.63758615972639,1.2765537909333,18.5840565157559
6170.06563984533,"2","Donnerstag",-4.20755340376944,"February",7.66246781520024,33,7.11008077908888,9.07763711090713,4.87399348620308,8,1.38629436111989,13.3416640641263,"C#","Minor",467.444905978621,58,78,7.74546267495199,34,2.39789527279837,2.06423070752275,19.4013520132353
3481.57493097592,"1","Freitag",0,"April",8.08394570229562,9,8.43462673607566,7.75809690902109,4.72733357534689,1e-04,1.79175946922805,12.1655250605964,"A","Major",242.14189990379,27,33,9.26079022524674,48,3.09104245335832,0.935923022250452,19.4963211613718
4153.54282510726,"1","Freitag",-4.20755340376944,"February",6.26530121273771,10,4.17781126947552,9.65111880416094,4.05115826483646,1e-04,5.76832099579377,10.9544511501033,"D","Major",449.781505219462,94,66,10.7771649666697,65,3.63758615972639,0.935923022250452,18.7548787106669
3016.46614434838,"1","Montag",-4.20755340376944,"April",5.90263333340137,15,4.32465569998023,10.0159760017903,2.14814044039067,1e-04,4.00733318523247,11.0453610171873,"E","Minor",373.161576722668,38,88,0,1,2.07944154167984,1.2765537909333,18.6287736077594
1586.55696399467,"1","Mittwoch",4.59322595812653,"January",6.15697898558556,2,-3.1230142185066,-3.1230142185066,1.96231198851315,1e-04,-9.21034037197618,12,"F","Major",423.714713174103,75,73,8.64909779279055,42,2.19722457733622,1.13415348204518,18.4576153652185
2162.4675720112,"2","Samstag",-4.20755340376944,"March",6.06842558824411,12,2.88688661024538,4.02394448886189,2.82088853986815,2,3.49650756146648,9.79795897113271,"D","Major",597.239680514897,47,47,7.62384726823923,33,2.30258509299405,2.19573749384488,18.9085677272691
2710.87845540887,"1","Montag",-4.20755340376944,"April",5.6021188208797,12,4.32465569998023,10.0551046949959,2.45730939615517,1e-04,4.00733318523247,11.7046999107196,"G#","Major",449.781505219462,35,88,5.07858283255199,16,2.83321334405622,1.60906047342738,18.328802543165
4371.18885430497,"1","Freitag",0,"April",6.70441435496411,4,4.97558582846753,1.71905522170133,2.92392220780832,1e-04,1.38629436111989,11,"F#","Minor",606.90920879618,71,61,4.25480019260307,12,3.97029191355212,2.24714794021124,19.0651150611051
8785.98491917668,"2","Freitag",-4.20755340376944,"April",7.06390396147207,1e-04,6.4338535052784,8.32812197646008,3.95454894014972,1e-04,-9.21034037197618,10.9087121146357,"A","Minor",309.172001029927,10,57,0,1,3.91202300542815,0.935923022250452,18.3817348738263
10325.1285222025,"1","Freitag",1.59753955386447,"August",7.15617663748062,6,5.52538206968385,2.37256619803235,3.42379650962105,1e-04,1.6094379124341,9.79795897113271,"D","Major",406.626839296785,40,47,11.2544537766068,71,2.56494935746154,1.13415348204518,19.037166164987
7300.70154163283,"1","Donnerstag",0,"April",8.79285328864069,34,10.4689265558858,10.0939683610206,6.47144625272962,11,2.99573227355399,10.5356537528527,"C#","Major",540.321318412485,53,52,10.8584965578982,66,2.39789527279837,1.2765537909333,20.601203809825
6360.16033602927,"2","Freitag",-4.20755340376944,"April",7.27517231945277,4,-3.1230142185066,-3.1230142185066,-6.01892829446503,1e-04,-9.21034037197618,12.1655250605964,"A","Major",568.543312163642,74,68,4.68441189007034,14,2.30258509299405,1.95532239474723,18.4694037249127
5006.58146842733,"2","Freitag",-4.20755340376944,"February",5.87493073085203,10,1.71905522170133,8.27400751061499,1.48698354997035,2,3.61091791264422,13.490737563232,"A","Major",286.227041873622,80,59,3.24349177498518,8,1.79175946922805,1.2765537909333,18.8079162852557
8653.71931599356,"1","Donnerstag",0.743491774985175,"September",9.22493337427908,30,13.7921762249399,8.64113527754986,8.77067900556317,18,0.693147180559945,11.8743420870379,"D","Major",467.444905978621,82,86,6.97988832319866,28,1.38629436111989,1.60906047342738,20.9873087586033
6241.75456101888,"2","Freitag",0,"December",5.57972982598622,6,2.88688661024538,9.26063309000393,1.74618943088019,1,1.38629436111989,12.0415945787923,"E","Minor",441.035092945455,80,81,5.61785797783917,19,1.79175946922805,1.60906047342738,18.8841063981804
2666.25392639186,"2","Dienstag",-4.20755340376944,"April",5.86078622346587,9,4.32465569998023,9.52401760742274,2.58925411794167,1e-04,4.15888308335967,10.4880884817015,"B","Minor",441.035092945455,26,70,0,1,3.71357206670431,1.38603106310711,18.1581548384217
2308.48456784965,"1","Dienstag",0,"August",5.06259503302697,4,2.06885532230921,2.37256619803235,0,1,2.89037175789616,11.5758369027902,"G","Major",389.774679049235,35,41,8.54214768435904,41,2.30258509299405,0.935923022250452,18.7363953087961
5300.53252041717,"1","Donnerstag",0,"July",8.93761259130621,33,12.4959224477935,9.52401760742274,8.30337784297542,15,4.00733318523247,11.4017542509914,"G","Major",587.622000193027,78,62,5.44417880786609,18,1.79175946922805,1.66270922124243,20.4778375437617
5113.73562085488,"1","Freitag",0,"October",8.2829886927426,6,11.4089667997296,5.20547167381938,6.23231164304889,3,2.77258872223978,12.0415945787923,"A#","Major",512.581811168387,88,53,7.86495035780315,35,2.07944154167984,1.47403391565585,20.0352553449835
4052.73541368461,"3","Sonntag",-4.20755340376944,"February",7.40123126441302,10,-3.1230142185066,-3.1230142185066,3.55882106693847,1e-04,-9.21034037197618,11.4017542509914,"B","Minor",381.438031027565,36,90,0,1,2.70805020110221,1.13415348204518,19.1483899905004
5842.60087632212,"1","Donnerstag",0,"April",6.82871207164168,18,4.46520877893817,9.07763711090713,3.62204366553743,9,3.63758615972639,13.1529464379659,"Keine Angabe","Major",301.458399416165,69,53,4.25480019260307,12,3.13549421592915,0.935923022250452,19.819119302392
6087.40034826033,"1","Freitag",0,"November",7.59337419312129,35,6.26779822042479,5.52538206968385,4.34895165675359,5,0,9.59166304662544,"B","Minor",432.346035225553,55,76,6.55974579597119,25,2.30258509299405,1.85404998856108,19.7587324868472
4096.24864967936,"1","Donnerstag",2.7592278695768,"June",8.75447630628417,13,1.30129723438636,0,4.30969081105256,1,3.61091791264422,10.2469507659596,"F","Minor",278.710418212454,57,87,-2.43720283921226,1e-04,2.30258509299405,1.13415348204518,19.9601938836716
3143.83794111592,"1","Donnerstag",0.743491774985175,"November",7.35308192051543,24,4.60008758198814,8.98372862593249,3.74108810316637,1e-04,3.40119738166216,13.228756555323,"G","Minor",301.458399416165,15,64,8.7545307189726,43,2.484906649788,1.66270922124243,19.6948712149973
5943.18231253257,"2","Donnerstag",-4.20755340376944,"April",6.77422388635761,4,4.46520877893817,3.86217948140527,3.90389170315909,1e-04,3.76120011569356,10.9544511501033,"G","Minor",476.361168533288,33,70,6.10813523100386,22,2.19722457733622,1.13415348204518,17.92811577494
4058.49387088363,"2","Samstag",0,"December",6.00635315960173,5,1.30129723438636,6.00538449812395,0.717734625362931,1,-9.21034037197618,11.7898261225516,"D#","Minor",389.774679049235,77,48,8.09792149943452,37,2.484906649788,1.2765537909333,19.1051675464622
2740.79094423489,"1","Freitag",-4.20755340376944,"March",5.82894561761021,13,1.71905522170133,8.64113527754986,3.19507910772894,1,2.19722457733622,11.4891252930761,"Keine Angabe","Minor",301.458399416165,56,82,4.25480019260307,12,2.484906649788,1.38603106310711,18.9421412345204
7770.96342160996,"2","Donnerstag",1.89864830730607,"March",8.33997857199043,15,5.9139703822406,8.59028750290872,6.41454445396834,1e-04,3.29583686600433,10.6770782520313,"A#","Major",120.012890655837,17,74,4.68441189007034,14,2.83321334405622,0.935923022250452,20.3743744778784
1665.81991823846,"2","Donnerstag",-4.20755340376944,"May",4.65396035015752,1e-04,2.06885532230921,3.11060681643921,1.74618943088019,1e-04,-9.21034037197618,12.0415945787923,"B","Minor",263.878225553917,19,48,7.98240678157369,36,3.61091791264422,1.2765537909333,17.3565340828392
4503.40104809687,"1","Freitag",0,"September",7.32909373624659,17,7.6355269878973,10.6829581039152,5.10911994691163,1e-04,0.693147180559945,10.4880884817015,"Keine Angabe","Major",494.361054218179,67,69,-2.43720283921226,1e-04,2.89037175789616,1.13415348204518,19.9938181744046
7246.2100783789,"2","Donnerstag",0,"December",7.88269220628903,30,4.97558582846753,7.75809690902109,4.14213562373095,3,-9.21034037197618,9.69535971483266,"G#","Major",559.082880502025,61,66,5.26460875399433,17,3.58351893845611,1.88241572783979,19.5329283148679
10231.3777175901,"1","Donnerstag",1.89864830730607,"March",9.31352852977235,6,11.6832741675456,10.2090118241587,9.51476166609332,1,4.65396035015752,11.5758369027902,"C#","Major",200.579451308314,17,60,5.94943611308857,21,3.49650756146648,1.13415348204518,21.0946910851941
2740.79094423489,"1","Freitag",-4.20755340376944,"March",5.92157841964382,19,1.71905522170133,8.6914841771195,1.74618943088019,1e-04,1.6094379124341,10.9544511501033,"G","Major",324.792325459155,32,76,-2.43720283921226,1e-04,3.66356164612965,1.13415348204518,18.9724219169022
4962.62113202287,"2","Donnerstag",-4.20755340376944,"February",5.29831736654804,4,2.88688661024538,8.93614118031311,0.717734625362931,1,0,11.0905365064094,"G","Minor",389.774679049235,86,68,6.41301228983002,24,2.39789527279837,1.13415348204518,18.3156008333657
3271.13779899288,"2","Freitag",0.743491774985175,"December",8.22710823434815,17,11.83074868664,6.35165626414742,6.00071053311242,19,-9.21034037197618,11.4455231422596,"A#","Major",449.781505219462,84,71,7.86495035780315,35,2.70805020110221,1.13415348204518,20.2966352863011
7920.90076948323,"1","Dienstag",4.19208143626272,"January",10.389056904886,21,14.0722198768646,7.69720919088737,13.6898397055142,1,3.93182563272433,13.076696830622,"D","Major",389.774679049235,6,73,0,1,3.58351893845611,2.07907573438995,21.3275779557049
5601.01977321987,"2","Sonntag",4.19208143626272,"May",8.93787526532926,14,4.60008758198814,7.50967516382152,9.96257708538715,1e-04,-9.21034037197618,11.4017542509914,"E","Minor",476.361168533288,64,76,0.798769776932235,2,2.99573227355399,1.38603106310711,20.3008582588199
4549.51601821556,"3","Donnerstag",-4.20755340376944,"March",7.09672137849476,34,3.31754104989627,6.82246111633194,3.49282847673563,1e-04,0,9.69535971483266,"B","Major",494.361054218179,53,67,7.74546267495199,34,2.19722457733622,1.54704422910618,18.8019192160529
2237.82729449795,"2","Freitag",-4.20755340376944,"April",5.34233425196481,4,1.71905522170133,7.11008077908888,2.70981615210141,2,3.17805383034795,9.4339811320566,"G","Minor",415.141515605453,44,57,8.32345339593029,39,3.46573590279973,1.38603106310711,18.3779404940895
6645.21850656545,"1","Freitag",-4.20755340376944,"March",7.11882624906208,9,4.8548535074386,2.88688661024538,3.1101942303975,1e-04,1.79175946922805,9.32737905308882,"F","Minor",348.697835759604,71,56,1.85275281648062,4,2.70805020110221,1.97636489487699,18.5794521176265
5839.72610659096,"2","Mittwoch",-4.20755340376944,"March",6.4831073514572,3,3.51045471219615,1.30129723438636,3.35141362540313,1,0,11.13552872566,"B","Minor",406.626839296785,79,78,9.91895588780584,55,2.70805020110221,2.13178189165221,18.4247685076504
176,"2","Montag",-4.20755340376944,"March",7.2991214627108,1e-04,5.20547167381938,-3.1230142185066,3.35141362540313,1e-04,3.49650756146648,8.83176086632785,"G#","Major",398.171089263681,80,65,9.54947372807056,51,3.09104245335832,2.15482203135575,18.2069719202938
4887.40790194557,"2","Dienstag",0,"November",8.50552538654856,26,12.7547692039214,10.0939683610206,6.47144625272962,18,4.14313472639153,10.9544511501033,"G#","Major",389.774679049235,70,79,2.94476606120695,7,2.89037175789616,1.66270922124243,19.6011569485793
176,"2","Freitag",-4.20755340376944,"March",6.56385552653213,1e-04,2.88688661024538,0,2.92392220780832,1e-04,-9.21034037197618,9.79795897113271,"F#","Minor",221.03583670215,50,80,8.43362073943278,40,3.61091791264422,1.97636489487699,17.884080387315
3952.61268024075,"1","Samstag",-4.20755340376944,"March",6.49223983502047,1e-04,5.09235808503701,2.64263320840332,2.70981615210141,1e-04,4.35670882668959,10.295630140987,"G","Major",415.141515605453,22,86,7.37380818787574,31,2.484906649788,1.13415348204518,17.7805622750719
4119.38126421918,"1","Freitag",0.743491774985175,"December",6.19236248947487,17,1.71905522170133,3.51045471219615,1.74618943088019,1,0.693147180559945,13.0384048104053,"D","Minor",458.584898382381,75,46,10.5285680133562,62,2.484906649788,2.18608263169073,19.0727225408828
2259.54752107585,"2","Freitag",-4.20755340376944,"March",6.00881318544259,1e-04,4.32465569998023,4.17781126947552,1.74618943088019,1e-04,0,11.5758369027902,"B","Minor",364.945757143636,11,76,3.24349177498518,8,3.40119738166216,1.47403391565585,18.1642066373957
7464.17008112757,"1","Freitag",0,"May",8.91744473247151,8,12.116050803149,6.89614607365233,6.97795224351207,16,4.06044301054642,10.7238052947636,"A#","Major",398.171089263681,90,73,7.24514960229047,30,2.39789527279837,1.2765537909333,20.4271396974963
3525.43883793209,"1","Freitag",0,"December",6.90073066404517,4,5.9139703822406,9.26063309000393,5.64761915030063,1,3.3322045101752,11.4017542509914,"F#","Major",423.714713174103,79,87,8.96106601861849,45,3.40119738166216,0.935923022250452,19.40571218539
9222.85386960023,"2","Freitag",1.22865469807759,"March",9.12271062201521,5,13.9227455654494,9.85672049777661,8.49373308598327,3,2.30258509299405,10.8627804912002,"Keine Angabe","Major",348.697835759604,63,79,1.3796139347884,3,2.30258509299405,0.935923022250452,20.9236020534767
5139.09379171075,"1","Freitag",0,"April",8.09620827165004,12,8.43462673607566,9.26063309000393,4.66478780211681,16,4.76217393479776,10.4880884817015,"G","Major",301.458399416165,22,38,8.64909779279055,42,2.484906649788,0.935923022250452,19.9240951943616
3856.86893736357,"1","Mittwoch",-4.20755340376944,"March",6.39024066706535,1e-04,5.8203976445416,3.11060681643921,2.82088853986815,1e-04,3.95124371858143,10,"A","Major",406.626839296785,42,66,5.44417880786609,18,2.94443897916644,1.13415348204518,18.0212535210735
4786.03390084107,"2","Dienstag",-4.20755340376944,"March",5.76832099579377,6,2.06885532230921,7.31425168498385,0.717734625362931,1,2.19722457733622,11.916375287813,"G","Minor",389.774679049235,76,79,6.70299842836727,26,2.39789527279837,1.47403391565585,18.5719810882874
10351.1778073802,"1","Freitag",0,"October",7.86787149039632,4,4.72981827162529,5.8203976445416,3.55882106693847,1e-04,-9.21034037197618,11.8321595661992,"Keine Angabe","Major",340.666666666667,18,37,11.3316186722259,72,2.484906649788,1.47403391565585,19.8870712936234
3318.96384433455,"1","Freitag",-4.20755340376944,"February",7.62070508683826,4,9.12397606282184,5.62625126507429,5.20387861280808,9,6.09582456243222,10.770329614269,"G","Major",568.543312163642,96,73,10.5285680133562,62,2.19722457733622,1.13415348204518,18.9249938089694
4897.34662853264,"1","Freitag",0,"May",7.66293785046154,9,6.51446763308446,9.43762673379509,2.45730939615517,1e-04,2.63905732961526,10.9544511501033,"A","Major",415.141515605453,64,85,6.55974579597119,25,4.11087386417331,0.935923022250452,19.7230887655173
5995.99983322215,"2","Freitag",0,"April",7.86249719723055,37,5.72453815488877,7.87758533681648,4.56621934766155,8,4.44265125649032,9.59166304662544,"F","Minor",441.035092945455,46,79,7.37380818787574,31,1.94591014905531,1.38603106310711,19.9830973797127
2505.30836425379,"1","Mittwoch",0,"October",6.29526600143965,2,5.20547167381938,0.770481377816388,3.55882106693847,1e-04,-9.21034037197618,10.4880884817015,"G#","Minor",485.333333333333,64,79,2.2591348467897,5,3.43398720448515,0.935923022250452,18.866741901057
3507.9236023608,"1","Freitag",0,"January",7.80751004221619,20,4.8548535074386,8.48704614086558,4.78757636628314,1e-04,3.09104245335832,10.9544511501033,"A#","Major",398.171089263681,57,97,0,1,2.56494935746154,1.70980100924724,19.9221852893388
2563.83599319457,"2","Dienstag",4.73647180615168,"July",9.27087087171621,17,4.97558582846753,-3.1230142185066,8.1408958706204,1e-04,0.693147180559945,8.94427190999916,"G#","Major",332.697998527472,40,61,3.52056171320173,9,4.02535169073515,1.38603106310711,21.0289907347391
5899.80228482277,"2","Sonntag",0,"November",7.79069603117474,26,7.57302464450383,8.38165676719249,4.92919081542439,1,2.77258872223978,10.7238052947636,"F","Minor",616.630308504568,43,69,9.16216419929624,47,2.19722457733622,2.14354354509457,19.5002873772578
3414.75152829602,"1","Freitag",2.7592278695768,"November",8.9274468162562,7,7.03990958496152,4.72981827162529,6.33177457717501,1e-04,1.79175946922805,8.71779788708135,"A#","Major",293.809893426738,46,67,10.7771649666697,65,2.56494935746154,1.13415348204518,20.6950360681885
5267.01822666298,"1","Montag",2.15484540552628,"February",9.25253742067597,7,8.64113527754986,7.6355269878973,6.81774865198971,1e-04,2.30258509299405,13.114877048604,"F#","Major",309.172001029927,77,78,8.96106601861849,45,2.484906649788,1.38603106310711,20.6399338811224
6138.32802968365,"1","Freitag",2.37886580797276,"September",9.6628162843537,16,13.7260111559077,6.51446763308446,10.7906910087324,1e-04,2.56494935746154,9.9498743710662,"A#","Major",167.988141875647,45,56,11.0981442838238,69,2.19722457733622,1.2765537909333,21.6072239944836
